ensembl_gene_id	go_id
T07D4.3	GO:0016567
T07D4.3	GO:0009636
T07D4.3	GO:0051865
T07D4.3	GO:0005739
T07D4.3	GO:0005829
T07D4.3	GO:0043025
T07D4.3	GO:0005737
T07D4.3	GO:0000151
T07D4.3	GO:0004842
T07D4.3	GO:0008270
T07D4.3	GO:0016881
T07D4.3	GO:0031624
T07D4.3	GO:0003725
T07D4.3	GO:0003676
T07D4.3	GO:0004386
T07D4.3	GO:0005524
T07D4.3	GO:0008026
T07D4.3	GO:0006284
T07D4.3	GO:0006281
T07D4.3	GO:0006974
T07D4.3	GO:0005634
T07D4.3	GO:0004844
W08F4.7	GO:0009792
W08F4.7	GO:0000003
W08F4.7	GO:0008270
K02F6.6	GO:0007165
K02F6.6	GO:0005622
K02F6.6	GO:0005515
C01G6.4	GO:0005515
C01G6.4	GO:0008270
C01G6.4	GO:0016021
C14A4.4	GO:0006470
C14A4.4	GO:0006139
C14A4.4	GO:0044237
C14A4.4	GO:0006396
C14A4.4	GO:0005622
C14A4.4	GO:0000176
C14A4.4	GO:0004722
C14A4.4	GO:0003824
C14A4.4	GO:0003676
C14A4.4	GO:0008408
C14A4.4	GO:0000166
C14A4.4	GO:0040007
C14A4.4	GO:0002119
C14A4.4	GO:0040027
C14A4.4	GO:0048557
M195.3	GO:0072488
M195.3	GO:0015696
M195.3	GO:0016021
M195.3	GO:0016020
M195.3	GO:0008519
F10B5.3	GO:0005622
F10B5.3	GO:0005515
F10B5.3	GO:0008270
F13D12.6	GO:0006511
F13D12.6	GO:0040027
F13D12.6	GO:0071947
F13D12.6	GO:2000311
F13D12.6	GO:0006508
F13D12.6	GO:0005768
F13D12.6	GO:0005737
F13D12.6	GO:0044297
F13D12.6	GO:0004221
F13D12.6	GO:0035255
F13D12.6	GO:0004185
F13D12.6	GO:0006355
F13D12.6	GO:0006952
F13D12.6	GO:0045089
F13D12.6	GO:0050829
F13D12.6	GO:0006366
F13D12.6	GO:0003700
F13D12.6	GO:0043565
F34D6.9	GO:0016021
M28.6	GO:0006457
M28.6	GO:0042026
M28.6	GO:0044267
M28.6	GO:0009792
M28.6	GO:0008340
M28.6	GO:0000003
M28.6	GO:0040035
M28.6	GO:0040007
M28.6	GO:0002119
M28.6	GO:0040011
M28.6	GO:0006898
M28.6	GO:0006915
M28.6	GO:0005737
M28.6	GO:0005575
M28.6	GO:0051082
M28.6	GO:0005524
ZK546.14	GO:0016021
ZK546.14	
R166.5	GO:0040011
R166.5	GO:0002009
R166.5	GO:0040035
R166.5	GO:0000003
R166.5	GO:0006468
R166.5	GO:0004672
R166.5	GO:0005524
R166.5	GO:0004674
R166.5	GO:0016772
R166.5	GO:0006810
R166.5	GO:0048477
R166.5	GO:0005622
R166.5	GO:0045202
R166.5	GO:0035869
R166.5	GO:0046872
F43E2.4	GO:0007041
F43E2.4	GO:0055085
F43E2.4	GO:0009792
F43E2.4	GO:0000003
F43E2.4	GO:0006810
F43E2.4	GO:0005765
F43E2.4	GO:0005886
F43E2.4	GO:0016021
F43E2.4	GO:0016020
F43E2.4	GO:0015421
F43E2.4	GO:0005524
F43E2.4	GO:0042626
F43E2.4	GO:0016887
F43E2.4	GO:0000166
F43E2.4	GO:0017111
F43E2.4	GO:0005215
AH6.12	GO:0007606
AH6.12	GO:0016021
AH6.12	GO:0004888
F41C3.1	GO:0005737
F41C3.1	GO:0000287
F41C3.1	GO:0008253
F13D12.10	GO:0006355
F13D12.10	GO:0032786
F13D12.10	GO:0008340
F13D12.10	GO:0005634
F13D12.10	GO:0008270
R07G3.5	GO:0006470
R07G3.5	GO:0008152
R07G3.5	GO:0019427
R07G3.5	GO:0019915
R07G3.5	GO:0004721
R07G3.5	GO:0003824
R07G3.5	GO:0003987
R07G3.5	GO:0016208
R07G3.5	GO:0016021
T10D4.5	GO:0007606
T10D4.5	GO:0016020
T10D4.5	GO:0016021
T10D4.5	GO:0004888
K02C4.3	GO:0006511
K02C4.3	GO:0004221
M106.4	GO:0008152
M106.4	GO:0055114
M106.4	GO:0006164
M106.4	GO:0006177
M106.4	GO:0016491
M106.4	GO:0003922
M106.4	GO:0005524
M106.4	GO:0016462
M106.4	GO:0006030
M106.4	GO:0005576
M106.4	GO:0008061
M106.4	GO:0005975
M106.4	GO:0016773
F40E12.1	GO:0042254
F40E12.1	GO:0040010
F40E12.1	GO:0006898
F40E12.1	GO:0005730
F40E12.1	GO:0030529
F40E12.1	GO:0003723
F40E12.1	
T10D4.13	GO:0055114
T10D4.13	GO:0005576
T10D4.13	GO:0008270
T10D4.13	GO:0016705
T10D4.13	GO:0005179
T01D1.2	GO:0008152
T01D1.2	GO:0009792
T01D1.2	GO:0048037
T01D1.2	GO:0003824
T01D1.2	GO:0003878
T01D1.2	GO:0004775
T01D1.2	GO:0003676
T01D1.2	GO:0019722
T01D1.2	GO:0032513
T01D1.2	GO:0030346
T01D1.2	GO:0016021
T01D1.2	GO:0043231
T01D1.2	GO:0051537
T01D1.2	GO:0006614
T01D1.2	GO:0045900
T01D1.2	GO:0048500
T01D1.2	GO:0008312
T01D1.2	GO:0006412
T01D1.2	GO:0040007
T01D1.2	GO:0002119
T01D1.2	GO:0009790
T01D1.2	GO:0007631
T01D1.2	GO:0005622
T01D1.2	GO:0005840
T01D1.2	GO:0005884
T01D1.2	GO:0003723
T01D1.2	GO:0003735
T01D1.2	GO:0001540
T01D1.2	GO:0018991
T01D1.2	GO:0000003
T01D1.2	GO:0040027
T01D1.2	GO:0009968
T01D1.2	GO:0007165
T01D1.2	GO:0005543
T01D1.2	GO:0030246
T01D1.2	GO:0046470
T01D1.2	GO:0006629
T01D1.2	GO:0004622
T01D1.2	GO:0007606
T01D1.2	GO:0016020
T01D1.2	GO:0004888
T01D1.2	GO:0040035
T01D1.2	GO:0040018
T01D1.2	GO:0002009
T01D1.2	GO:0010171
T01D1.2	GO:0008340
T01D1.2	GO:0055114
T01D1.2	GO:0005506
T01D1.2	GO:0009055
T01D1.2	GO:0016705
T01D1.2	GO:0020037
T01D1.2	GO:0004497
T01D1.2	GO:0044237
T01D1.2	GO:0006694
T01D1.2	GO:0045226
T01D1.2	GO:0040010
T01D1.2	GO:0006898
T01D1.2	GO:0050662
T01D1.2	GO:0003854
T01D1.2	GO:0016616
T01D1.2	GO:0008831
T01D1.2	GO:0006511
T01D1.2	GO:0007126
T01D1.2	GO:0040039
T01D1.2	GO:0031461
T01D1.2	GO:0031625
T01D1.2	GO:0040011
T01D1.2	GO:0006796
T01D1.2	GO:0005737
T01D1.2	GO:0000287
T01D1.2	GO:0004427
T01D1.2	GO:0019867
T01D1.2	GO:0006915
T01D1.2	GO:0006633
T01D1.2	GO:0006814
T01D1.2	GO:0055085
T01D1.2	GO:0005215
D2062.6	GO:0006811
D2062.6	GO:0006810
D2062.6	GO:0007268
D2062.6	GO:0016020
D2062.6	GO:0016021
D2062.6	GO:0045211
D2062.6	GO:0045202
D2062.6	GO:0004890
D2062.6	GO:0005230
D2062.6	GO:0005216
F54F11.2	GO:0006355
F54F11.2	GO:0009792
F54F11.2	GO:0010171
F54F11.2	GO:0040007
F54F11.2	GO:0002119
F54F11.2	GO:0040011
F54F11.2	GO:0000003
F54F11.2	GO:0006915
F54F11.2	GO:0006508
F54F11.2	GO:0005634
F54F11.2	GO:0003700
F54F11.2	GO:0004222
F54F11.2	GO:0006334
F54F11.2	GO:0000786
F54F11.2	GO:0003677
Y25C1A.3	GO:0006355
Y25C1A.3	GO:0007179
Y25C1A.3	GO:0040018
Y25C1A.3	GO:0046622
Y25C1A.3	GO:0045793
Y25C1A.3	GO:0002119
Y25C1A.3	GO:0045138
Y25C1A.3	GO:0045087
Y25C1A.3	GO:0050832
Y25C1A.3	GO:0045944
Y25C1A.3	GO:0030509
Y25C1A.3	GO:0005622
Y25C1A.3	GO:0005667
Y25C1A.3	GO:0005634
Y25C1A.3	GO:0005737
Y25C1A.3	GO:0003700
Y25C1A.3	GO:0030618
Y25C1A.3	GO:0030246
F59G1.1	GO:0016757
F59G1.1	GO:0016021
F59G1.1	GO:0000003
F59G1.1	GO:0006915
F59G1.1	GO:0000910
F59G1.1	GO:0009792
F59G1.1	GO:0005622
F59G1.1	GO:0008270
F59G1.1	GO:0008340
T10D4.10	GO:0003676
F18A1.7	
F18A1.7	GO:0006418
F18A1.7	GO:0006429
F18A1.7	GO:0009792
F18A1.7	GO:0040010
F18A1.7	GO:0002119
F18A1.7	GO:0010171
F18A1.7	GO:0000003
F18A1.7	GO:0040007
F18A1.7	GO:0005737
F18A1.7	GO:0000166
F18A1.7	GO:0004812
F18A1.7	GO:0005524
F18A1.7	GO:0004823
ZK970.3	GO:0040007
ZK970.3	GO:0002119
ZK970.3	GO:0040010
ZK970.3	GO:0009792
ZK970.3	GO:0006915
ZK970.3	GO:0048477
ZK970.3	GO:0006357
ZK970.3	GO:0016592
ZK970.3	GO:0001104
C27D9.1	GO:0016021
C56E6.4	GO:0009792
C56E6.4	GO:0051301
C56E6.4	GO:0000910
C56E6.4	GO:0000003
C56E6.4	GO:0040007
C56E6.4	GO:0002119
C56E6.4	GO:0018996
C56E6.4	GO:0040011
C56E6.4	GO:0071688
C56E6.4	GO:0035556
C56E6.4	GO:0005525
C56E6.4	GO:0003924
Y110A2AL.4	GO:0006629
Y110A2AL.4	GO:0004806
Y110A2AL.4	GO:0008270
C56C10.3	GO:0000003
C56C10.3	GO:0040007
C56C10.3	GO:0002119
C56C10.3	GO:0040035
C56C10.3	GO:0015031
C56C10.3	GO:0016021
Y57G7A.9	GO:0016787
C50D2.8	
K08F8.3	GO:0006486
K08F8.3	GO:0016021
K08F8.3	GO:0016020
K08F8.3	GO:0008417
K08F8.3	GO:0005634
F35D11.4	GO:0009792
F35D11.4	GO:0016021
F35D11.4	
VW02B12L.3	GO:0005515
VW02B12L.3	GO:0008017
VW02B12L.3	GO:0004867
F09E5.10	GO:0006508
F09E5.10	GO:0040011
F09E5.10	GO:0000003
F09E5.10	GO:0007413
F09E5.10	GO:0007126
F09E5.10	GO:0045132
F09E5.10	GO:0045026
F09E5.10	GO:0016337
F09E5.10	GO:0016021
F09E5.10	GO:0016020
F09E5.10	GO:0004222
F09E5.10	GO:0008270
F09E5.10	GO:0008237
C08E3.9	GO:0055085
C08E3.9	GO:0016021
C08E3.9	GO:0005515
D2089.5	GO:0055114
D2089.5	GO:0045329
D2089.5	GO:0016491
D2089.5	GO:0005506
D2089.5	GO:0016706
F35D11.11	GO:0031143
F35D11.11	GO:0044297
F35D11.11	GO:0005198
F35D11.11	GO:0003723
F35D11.11	
F35D11.11	GO:0009792
F35D11.11	GO:0016021
Y53C12A.8	GO:0000003
Y53C12A.8	GO:0016021
Y53F4B.15	GO:0006355
Y53F4B.15	GO:0016021
Y53F4B.15	GO:0005634
Y53F4B.15	GO:0008270
F02E11.4	GO:0006468
F02E11.4	GO:0004672
F02E11.4	GO:0005524
B0047.1	GO:0005515
B0047.1	GO:0008152
B0047.1	GO:0055114
B0047.1	GO:0016491
F28A10.9	GO:0006468
F28A10.9	GO:0009792
F28A10.9	GO:0043055
F28A10.9	GO:0007163
F28A10.9	GO:0050808
F28A10.9	GO:0035418
F28A10.9	GO:0010800
F28A10.9	GO:0005634
F28A10.9	GO:0044297
F28A10.9	GO:0043005
F28A10.9	GO:0045202
F28A10.9	GO:0005938
F28A10.9	GO:0004672
F28A10.9	GO:0005524
F28A10.9	GO:0004713
F28A10.9	GO:0019901
F28A10.9	GO:0043539
C08B11.2	GO:0016575
C08B11.2	GO:0004407
C34F11.8	GO:0016021
F35H8.12	GO:0016884
F35H8.12	GO:0016811
T05C1.5	GO:0009792
C08F1.3	GO:0005515
C08E3.5	GO:0005515
Y110A2AL.14	GO:0006486
Y110A2AL.14	GO:0016021
Y110A2AL.14	GO:0016020
Y110A2AL.14	GO:0008378
Y110A2AL.14	GO:0000003
Y110A2AL.14	GO:0007126
Y110A2AL.14	GO:0045132
W03C9.5	GO:0009792
W03C9.5	GO:0002119
W03C9.5	GO:0040007
W03C9.5	GO:0040010
W03C9.5	GO:0000003
W03C9.5	GO:0040035
W03C9.5	GO:0006898
W03C9.5	GO:0005737
W03C9.5	GO:0016021
W03C9.5	GO:0008270
F43C11.11	
C16A11.6	GO:0008270
ZK177.5	GO:0055114
ZK177.5	GO:0016021
ZK177.5	GO:0005506
ZK177.5	GO:0009055
ZK177.5	GO:0016705
ZK177.5	GO:0020037
ZK177.5	GO:0006796
ZK177.5	GO:0005737
ZK177.5	GO:0005932
ZK177.5	GO:0031513
ZK177.5	GO:0000287
ZK177.5	GO:0004427
Y51H7C.7	GO:0040039
Y51H7C.7	GO:0016021
ZK1248.15	GO:0009792
ZK1248.15	GO:0005515
ZK1248.15	GO:0006468
ZK1248.15	GO:0004672
ZK1248.15	GO:0005524
ZK1248.15	GO:0004674
ZK1248.15	GO:0004713
ZK1320.9	GO:0006084
ZK1320.9	GO:0003824
ZK1320.9	GO:0016021
Y53F4A.2	GO:0006357
Y53F4A.2	GO:0009792
Y53F4A.2	GO:0048477
Y53F4A.2	GO:0000003
Y53F4A.2	GO:0040007
Y53F4A.2	GO:0002119
Y53F4A.2	GO:0040018
Y53F4A.2	GO:0040035
Y53F4A.2	GO:0006915
Y53F4A.2	GO:0016592
Y53F4A.2	GO:0001104
F59G1.4	GO:0040027
F59G1.4	GO:0002119
K02E7.6	GO:0008152
K02E7.6	GO:0003824
K02E7.6	GO:0031177
K02E7.6	
K09F6.5	GO:0010171
K09F6.5	GO:0040010
K09F6.5	GO:0002119
K09F6.5	GO:0040007
K09F6.5	GO:0040011
K09F6.5	GO:0016021
K09F6.5	GO:0005886
AH6.8	GO:0007606
AH6.8	GO:0016021
AH6.8	GO:0004888
W07G1.5	GO:0006355
W07G1.5	GO:0010171
W07G1.5	GO:0040011
W07G1.5	GO:0009792
W07G1.5	GO:0035556
W07G1.5	GO:0005634
W07G1.5	GO:0003700
W07G1.5	GO:0043565
C16A11.10	GO:0009116
C16A11.10	GO:0009156
C16A11.10	GO:0044249
C16A11.10	GO:0009165
C16A11.10	GO:0009792
C16A11.10	GO:0006468
C16A11.10	GO:0000287
C16A11.10	GO:0004749
C16A11.10	GO:0004672
C16A11.10	GO:0005524
C16A11.10	GO:0004674
C16A11.10	GO:0016772
T13C2.2	
F19B10.13	
C25H3.6	GO:0006351
C25H3.6	GO:0016021
C25H3.6	GO:0005634
C25H3.6	GO:0003677
C25H3.6	GO:0009792
C25H3.6	GO:0008080
C56E6.5	GO:0007186
C56E6.5	GO:0019915
C56E6.5	GO:0016021
C56E6.5	GO:0005524
C56E6.5	GO:0016887
F33H12.2	GO:0010038
F12A10.6	GO:0006468
F12A10.6	GO:0004672
F12A10.6	GO:0005524
F12A10.6	GO:0004713
R07C3.10	GO:0016021
M01D1.1	GO:0000003
M01D1.1	GO:0040035
M01D1.1	GO:0009792
M01D1.1	GO:0040007
M01D1.1	GO:0002119
M01D1.1	GO:0018996
M01D1.1	GO:0048477
M01D1.1	GO:0016021
ZK669.5	GO:0007606
ZK669.5	GO:0007264
ZK669.5	GO:0015031
ZK669.5	GO:0006184
ZK669.5	GO:0007165
ZK669.5	GO:0016021
ZK669.5	GO:0005622
ZK669.5	GO:0016020
ZK669.5	GO:0004888
ZK669.5	GO:0005525
ZK669.5	GO:0003924
C49D10.10	GO:0006508
C49D10.10	GO:0004222
F18A12.3	GO:0006508
F18A12.3	GO:0016021
F18A12.3	GO:0004222
F58G1.13	GO:0009792
F58G1.13	GO:0040010
F58G1.13	GO:0002009
F58G1.13	GO:0010171
F58G1.13	GO:0040011
F58G1.13	GO:0000003
F58G1.13	GO:0006898
F58G1.13	GO:0007099
F58G1.13	GO:0045185
F58G1.13	GO:0005814
K09F6.8	GO:0006355
K09F6.8	GO:0005634
K09F6.8	GO:0003700
K09F6.8	GO:0008270
K09F6.8	GO:0003676
F01D5.8	
F01D5.8	GO:0040010
F01D5.8	GO:0040011
F01D5.8	GO:0000003
F01D5.8	GO:0040035
F01D5.8	GO:0006970
C03H5.3	GO:0016884
C03H5.3	GO:0016874
T05A7.2	GO:0006890
T05A7.2	GO:0040010
T05A7.2	GO:0002119
T05A7.2	GO:0040011
T05A7.2	GO:0030126
T05A7.2	GO:0005198
T05A7.2	GO:0030246
K02E7.11	
C16A11.8	GO:0009792
C16A11.8	GO:0040007
C16A11.8	GO:0002119
C16A11.8	GO:0040010
W05H5.3	GO:0009792
W05H5.3	GO:0040035
W05H5.3	GO:0000003
W05H5.3	GO:0008595
W05H5.3	GO:0006817
W05H5.3	GO:0016020
W05H5.3	GO:0005315
Y54G11A.5	GO:0006979
Y54G11A.5	GO:0008340
Y54G11A.5	GO:0040010
Y54G11A.5	GO:0009792
Y54G11A.5	GO:0055114
Y54G11A.5	GO:0005777
Y54G11A.5	GO:0004096
Y54G11A.5	GO:0004601
Y54G11A.5	GO:0020037
Y54G11A.5	GO:0007264
Y54G11A.5	GO:0015031
Y54G11A.5	GO:0006886
Y54G11A.5	GO:0046907
Y54G11A.5	GO:0005622
Y54G11A.5	GO:0005634
Y54G11A.5	GO:0005737
Y54G11A.5	GO:0005829
Y54G11A.5	GO:0030425
Y54G11A.5	GO:0035085
Y54G11A.5	GO:0003924
Y54G11A.5	GO:0005525
F44E5.3	GO:0043066
K07D4.5	GO:0006470
K07D4.5	GO:0016311
K07D4.5	GO:0016021
K07D4.5	GO:0004725
K07D4.5	GO:0008138
K07D4.5	GO:0016791
C16C4.8	GO:0005515
T25E4.1	GO:0009792
T25E4.1	GO:0040010
T25E4.1	GO:0040007
T25E4.1	GO:0002119
T25E4.1	GO:0018996
T25E4.1	GO:0031581
T25E4.1	GO:0048598
T25E4.1	GO:0030056
T09A5.9	GO:0006468
T09A5.9	GO:0004672
T09A5.9	GO:0005524
T09A5.9	GO:0005515
ZK131.4	GO:0006334
ZK131.4	GO:0000786
ZK131.4	GO:0005634
ZK131.4	GO:0003677
ZK131.4	GO:0046982
B0432.1	GO:0007264
B0432.1	GO:0006184
B0432.1	GO:0006886
B0432.1	GO:0006913
B0432.1	GO:0007165
B0432.1	GO:0015031
B0432.1	GO:0005622
B0432.1	GO:0016020
B0432.1	GO:0003924
B0432.1	GO:0005525
D1069.4	
T05A8.5	GO:0005515
F53C3.2	GO:0006508
F53C3.2	GO:0008152
F53C3.2	GO:0008236
F53C3.2	GO:0016787
F53C3.2	GO:0005515
W07A12.6	GO:0016021
W07A12.6	GO:0016747
W02B8.2	GO:0035556
W02B8.2	GO:0005083
W02B8.2	GO:0005515
W02B8.2	GO:0005543
ZK131.6	GO:0006281
ZK131.6	GO:0006355
ZK131.6	GO:0006470
ZK131.6	GO:0016311
ZK131.6	GO:0006334
ZK131.6	GO:0000786
ZK131.6	GO:0016021
ZK131.6	GO:0005634
ZK131.6	GO:0003677
ZK131.6	GO:0004725
ZK131.6	GO:0016791
ZK131.6	GO:0046982
T21B4.3	GO:0006412
T21B4.3	GO:0009792
T21B4.3	GO:0040007
T21B4.3	GO:0002119
T21B4.3	GO:0040010
T21B4.3	GO:0000003
T21B4.3	GO:0040018
T21B4.3	GO:0040035
T21B4.3	GO:0005622
T21B4.3	GO:0005840
T21B4.3	GO:0003735
T26C5.4	GO:0006470
T26C5.4	GO:0016311
T26C5.4	GO:0008138
T26C5.4	GO:0016791
T24H10.6	GO:0005515
T24H10.6	GO:0000003
T24H10.6	GO:0009792
K12H6.2	
C06C3.9	
F52C6.6	GO:0016021
F52C6.6	GO:0005515
C41C4.5	GO:0040007
C41C4.5	GO:0002119
C41C4.5	GO:0006814
C41C4.5	GO:0006811
C41C4.5	GO:0016020
C41C4.5	GO:0016021
C41C4.5	GO:0005272
C41C4.5	GO:0005216
C41C4.5	GO:0006816
C41C4.5	GO:0007517
C41C4.5	GO:0015693
C41C4.5	GO:0006457
C41C4.5	GO:0003755
C41C4.5	GO:0008340
C41C4.5	GO:0050830
C41C4.5	GO:0050829
C41C4.5	GO:0045087
C41C4.5	GO:0035915
C41C4.5	GO:0009405
C41C4.5	GO:0046930
C41C4.5	GO:0015267
C41C4.5	GO:0007186
C41C4.5	GO:0004983
C41C4.5	
C41C4.5	GO:0055114
C41C4.5	GO:0008610
C41C4.5	GO:0009792
C41C4.5	GO:0003824
C41C4.5	GO:0050660
C41C4.5	GO:0008762
C41C4.5	GO:0016491
C41C4.5	GO:0016614
C41C4.5	GO:0008609
C41C4.5	GO:0006511
C41C4.5	GO:0006898
C41C4.5	GO:0051759
C41C4.5	GO:0007138
C41C4.5	GO:0008595
C41C4.5	GO:0019904
C41C4.5	GO:0006139
C41C4.5	GO:0005622
C41C4.5	GO:0003676
C41C4.5	GO:0008408
C41C4.5	GO:0000398
C41C4.5	GO:0000003
C41C4.5	GO:0040035
C41C4.5	GO:0018996
C41C4.5	GO:0040011
C41C4.5	GO:0008406
C41C4.5	GO:0016477
C41C4.5	GO:0005681
W10G11.1	GO:0007165
W10G11.1	GO:0042981
W10G11.1	GO:0008270
F22B5.7	GO:0007051
F22B5.7	GO:0009790
F22B5.7	GO:0051231
F22B5.7	GO:0055114
F22B5.7	GO:0000776
F22B5.7	GO:0000922
F22B5.7	GO:0005813
F22B5.7	GO:0072687
F22B5.7	GO:0005515
F22B5.7	GO:0016209
F22B5.7	GO:0016491
F22B5.7	GO:0051920
F22B5.7	GO:0005488
R05H10.3	GO:0032259
R05H10.3	GO:0008168
R05H10.3	
C41H7.2	
C31C9.3	GO:0006811
C31C9.3	GO:0055085
C31C9.3	GO:0040017
C31C9.3	GO:0032224
C31C9.3	GO:0032230
C31C9.3	GO:0016020
C31C9.3	GO:0016021
C31C9.3	GO:0005515
C31C9.3	GO:0005216
F43C11.1	GO:0019915
F43C11.1	GO:0006470
F43C11.1	GO:0016311
F43C11.1	GO:0004725
F43C11.1	GO:0016791
K08F8.7	GO:0006955
K08F8.7	GO:0005044
K08F8.7	GO:0030247
W09G10.3	GO:0006355
W09G10.3	GO:0043401
W09G10.3	GO:0019915
W09G10.3	GO:0005634
W09G10.3	GO:0003700
W09G10.3	GO:0003707
W09G10.3	GO:0008270
W09G10.3	GO:0043565
W09G10.3	GO:0003677
F56D1.3	GO:0009792
F56D1.3	GO:0007126
F56D1.3	GO:0007052
F56D1.3	GO:0040010
F56D1.3	GO:0040011
F56D1.3	GO:0040035
F56D1.3	GO:0000003
F56D1.3	GO:0033365
F56D1.3	GO:0006412
F56D1.3	GO:0005813
F56D1.3	GO:0005622
F56D1.3	GO:0005840
F56D1.3	GO:0030674
F56D1.3	GO:0003735
F56D1.3	GO:0008340
T02G5.8	GO:0006508
T02G5.8	GO:0008152
T02G5.8	GO:0005622
T02G5.8	GO:0004198
T02G5.8	GO:0016747
T02G5.8	GO:0003824
T02G5.8	GO:0006367
T02G5.8	GO:0005672
C14A4.10	GO:0009792
C14A4.10	GO:0007052
C14A4.10	GO:0000003
C14A4.10	GO:0060465
C14A4.10	GO:0045944
C14A4.10	GO:0010085
C14A4.10	GO:0045167
C14A4.10	GO:0001714
C14A4.10	GO:0010172
C14A4.10	GO:0045860
C14A4.10	GO:0032880
C14A4.10	GO:0016055
C14A4.10	GO:0001934
C14A4.10	GO:0006366
C14A4.10	GO:0005938
C14A4.10	GO:0005634
C14A4.10	GO:0003713
C14A4.10	GO:0008134
C14A4.10	GO:0019901
C14A4.10	GO:0004672
C14A4.10	GO:0046982
C14A4.10	GO:0040010
C14A4.10	GO:0040007
C14A4.10	GO:0002119
C14A4.10	GO:0040015
C14A4.10	GO:0007179
C14A4.10	GO:0032876
C14A4.10	GO:0005576
T15H9.4	GO:0055114
T15H9.4	GO:0003995
T15H9.4	GO:0016627
T15H9.4	GO:0016491
Y57A10A.25	GO:0055085
Y57A10A.25	GO:0006810
Y57A10A.25	GO:0016020
Y57A10A.25	GO:0016021
Y57A10A.25	GO:0016324
Y57A10A.25	GO:0005634
Y57A10A.25	GO:0022891
Y57A10A.25	GO:0022857
Y57A10A.25	GO:0005215
Y57A10A.25	GO:0003676
T24H7.4	GO:0016197
T24H7.4	GO:0031083
T24H7.4	GO:0005515
T24H7.4	GO:0030246
C32B5.3	GO:0007156
C32B5.3	GO:0006810
C32B5.3	GO:0007155
C32B5.3	GO:0008340
C32B5.3	GO:0016020
C32B5.3	GO:0030288
C32B5.3	GO:0005886
C32B5.3	GO:0016021
C32B5.3	GO:0005509
C32B5.3	GO:0005215
C09E8.3	
R53.1	GO:0040010
R53.1	GO:0009792
R53.1	GO:0040007
R53.1	GO:0002119
R53.1	GO:0000003
R53.1	GO:0008152
R53.1	GO:0006747
R53.1	GO:0003824
R53.1	GO:0003919
R53.1	GO:0006777
R53.1	GO:0016021
R53.1	GO:0055114
R53.1	GO:0043546
R53.1	GO:0006468
R53.1	GO:0040035
R53.1	GO:0040027
R53.1	GO:0008340
R53.1	GO:0051729
R53.1	GO:0006915
R53.1	GO:0040025
R53.1	GO:0007265
R53.1	GO:0018105
R53.1	GO:0001556
R53.1	GO:0005737
R53.1	GO:0005634
R53.1	GO:0004674
R53.1	GO:0004672
R53.1	GO:0005524
R53.1	GO:0004707
R53.1	GO:0004713
K05F6.5	GO:0016021
K05F6.5	GO:0005515
T05A7.4	GO:0032259
T05A7.4	GO:0006364
T05A7.4	GO:0001510
T05A7.4	GO:0009792
T05A7.4	GO:0002119
T05A7.4	GO:0040007
T05A7.4	GO:0000003
T05A7.4	GO:0040010
T05A7.4	GO:0040039
T05A7.4	GO:0006898
T05A7.4	GO:0005634
T05A7.4	GO:0008168
T05A7.4	GO:0003677
T05A7.4	GO:0040027
T05A7.4	GO:0031124
T05A7.4	GO:0042127
T05A7.4	GO:0040020
T05A7.4	GO:0040022
T05A7.4	GO:0008406
T05A7.4	GO:0016477
T05A7.4	GO:0007281
T05A7.4	GO:0006915
T05A7.4	GO:0048477
F47F6.1	GO:0010171
F47F6.1	GO:0040011
F47F6.1	GO:0016021
F47F6.1	GO:0042302
F47F6.1	GO:0007165
F47F6.1	GO:0004871
F47F6.1	GO:0000003
F47F6.1	GO:0005886
C01G12.6	GO:0006468
C01G12.6	GO:0009792
C01G12.6	GO:0000003
C01G12.6	GO:0007052
C01G12.6	GO:0006915
C01G12.6	GO:0060069
C01G12.6	GO:0016055
C01G12.6	GO:0005813
C01G12.6	GO:0005634
C01G12.6	GO:0005737
C01G12.6	GO:0004674
C01G12.6	GO:0004672
C01G12.6	GO:0005524
F54D12.1	GO:0006355
F54D12.1	GO:0005634
F54D12.1	GO:0003712
F54D12.1	GO:0004402
F54D12.1	GO:0008270
T06D8.8	GO:0016021
T06D8.8	GO:0005515
T06D8.8	GO:0006508
T06D8.8	GO:0008236
T06D8.8	GO:0016787
ZK675.1	GO:0007165
ZK675.1	GO:0005578
ZK675.1	GO:0016021
ZK675.1	GO:0016020
ZK675.1	GO:0005509
ZK675.1	GO:0008158
ZK675.1	GO:0008340
T04B8.5	GO:0006810
T04B8.5	GO:0055085
T04B8.5	GO:0016021
T04B8.5	GO:0016020
T04B8.5	GO:0009792
T04B8.5	GO:0002009
T04B8.5	GO:0040011
T04B8.5	GO:0000003
T04B8.5	GO:0040035
T04B8.5	GO:0040007
T04B8.5	GO:0002119
T04B8.5	GO:0042127
T04B8.5	GO:0040020
T04B8.5	GO:0010172
T04B8.5	GO:0048589
T04B8.5	GO:0007281
T04B8.5	GO:0040021
T04B8.5	GO:0005634
T04B8.5	GO:0003676
T04B8.5	GO:0005524
T04B8.5	GO:0008026
T04B8.5	GO:0004386
T04B8.5	GO:0007264
T04B8.5	GO:0006184
T04B8.5	GO:0006886
T04B8.5	GO:0006913
T04B8.5	GO:0007165
T04B8.5	GO:0015031
T04B8.5	GO:0008340
T04B8.5	GO:0048477
T04B8.5	GO:0040026
T04B8.5	GO:0007173
