ensembl_gene_id	entrezgene
Y45F10D.22	NA
C31H1.55	NA
Y37A1B.285	NA
M199.21	NA
F38C2.45	NA
C05B10.16	NA
Y57G11A.224	NA
Y51H4A.690	NA
Y105C5A.1132	NA
T06C10.7	NA
Y64G10A.43	NA
Y67A10A.58	NA
C31H1.89	NA
Y73F8A.960	NA
T13A10.63	NA
C55C3.15	NA
Y73F8A.288	NA
Y51H4A.373	NA
Y57G11C.313	NA
Y73F8A.477	NA
Y105C5B.416	NA
F55B11.33	NA
Y73B6BL.77	NA
Y7A9D.45	NA
H08M01.72	NA
C18H7.14	NA
C08F11.56	NA
Y57G11C.1071	NA
Y67D8A.7	NA
Y105C5A.130	NA
Y51H4A.100	NA
Y37A1B.275	NA
T28H11.13	NA
Y41E3.107	NA
Y73F8A.627	NA
Y51H4A.284	NA
H06H21.22	NA
Y73F8A.220	NA
Y51H4A.918	NA
Y73F8A.1025	NA
Y37A1A.132	NA
Y65A5A.15	NA
Y64G10A.151	NA
F08G5.8	NA
Y64G10A.37	NA
Y105C5A.817	NA
Y51H4A.554	NA
R08C7.15	NA
R102.12	NA
Y105C5A.1105	NA
ZK617.17	NA
Y57G11C.559	NA
Y57G11C.168	NA
Y67A10A.36	NA
C27H2.77	NA
Y51H4A.579	NA
Y43D4A.96	NA
Y57G11B.32	NA
B0547.7	NA
F55B11.29	NA
Y64G10A.90	NA
Y57G11B.125	NA
Y51H4A.544	NA
F13G11.141	NA
Y105C5B.812	NA
C39E9.19	NA
Y51H4A.390	NA
Y73F8A.99	NA
Y67A10A.19	NA
W03F8.12	NA
Y51H4A.454	NA
C27H2.112	NA
H04M03.70	NA
Y73F8A.824	NA
Y67A10A.239	NA
Y73F8A.583	NA
Y73F8A.197	NA
Y51H4A.533	NA
T19E7.9	NA
Y105C5B.1335	NA
Y105C5B.1268	NA
Y116A8C.443	NA
F38C2.17	NA
Y45F10D.17	NA
Y73F8A.212	NA
cTel79B.2	NA
H01M01.5	NA
Y51H4A.874	NA
C47A4.126	NA
Y105C5B.970	NA
Y7A9C.30	NA
Y41E3.53	NA
Y105C5B.1044	NA
F13G11.62	NA
Y73F8A.87	NA
Y67A10A.207	NA
Y67A10A.232	NA
Y37A1B.201	NA
Y116A8C.102	NA
Y105C5B.452	NA
Y51H4A.830	NA
Y57G11C.482	NA
Y105C5B.940	NA
Y51H4A.858	NA
Y116A8C.163	NA
C43G2.6	NA
Y105C5A.1240	NA
Y116A8C.103	NA
Y105C5B.909	NA
H25K10.105	NA
B0350.31	NA
Y40H7A.177	NA
Y116A8C.383	NA
Y57G11B.55	NA
C52D10.89	NA
C10G6.10	NA
Y57G11C.1012	NA
Y51H4A.844	NA
F56H11.8	NA
F38C2.76	NA
F55B11.45	NA
Y73F8A.618	NA
Y45F10D.122	NA
F52B11.86	NA
M199.43	NA
T27E7.50	NA
Y65A5A.10	NA
B0350.18	NA
F45E4.16	NA
LLC1.74	NA
Y105C5A.764	NA
Y51H4A.383	NA
Y38C1AA.18	NA
Y17G9A.83	NA
Y73F8A.281	NA
R13.10	NA
Y41E3.177	NA
Y73F8A.1070	NA
C39H7.21	NA
T12E12.9	NA
Y105C5A.255	NA
T23G4.97	NA
C09B9.9	NA
F44E8.19	NA
Y105C5B.671	NA
Y116A8A.21	NA
Y10G11A.45	NA
Y57G11C.62	NA
M199.73	NA
T13A10.17	NA
LLC1.117	NA
Y41E3.269	NA
C43F9.13	NA
Y105C5A.91	NA
Y57G11A.169	NA
C11D2.17	NA
Y116A8B.85	NA
M70.11	NA
Y105C5A.544	NA
Y105C5A.1180	NA
C11D2.90	NA
F26D12.99	NA
Y116A8C.154	NA
Y51H4A.384	NA
Y51H4A.367	NA
Y57G11C.393	NA
C46G7.58	NA
F55B11.81	NA
Y116A8C.118	NA
Y45F10C.13	NA
Y105C5A.403	NA
C06E7.71	NA
Y37A1B.100	NA
C11D2.61	NA
Y73F8A.294	NA
ZK381.36	NA
Y57G11C.905	NA
Y57G11A.160	NA
Y105C5B.262	NA
C35D6.82	NA
Y105C5B.232	NA
AC7.73	NA
C08F11.100	NA
Y51H4A.334	NA
F41A4.3	NA
C09B9.79	NA
Y105C5A.77	NA
H32C10.16	NA
Y64G10A.60	NA
H25K10.92	NA
E03H12.16	NA
Y105C5A.540	NA
Y73F8A.1077	NA
F38C2.53	NA
T08B6.10	NA
W03F8.35	NA
Y73F8A.201	NA
Y43D4A.118	NA
C47A4.93	NA
C27H2.48	NA
Y57G11C.538	NA
Y73F8A.526	NA
Y17G9A.42	NA
Y64G10A.289	NA
R11E3.17	NA
Y105C5A.697	NA
Y116A8C.240	NA
Y105C5B.1097	NA
Y73F8A.990	NA
Y51H4A.366	NA
Y105C5A.357	NA
Y105C5A.492	NA
Y64G10A.92	NA
Y73F8A.704	NA
Y105C5B.1003	NA
Y7A9C.24	NA
Y41E3.46	NA
Y105C5A.1247	NA
C26B2.11	NA
LLC1.72	NA
Y45F10D.73	NA
Y105C5B.712	NA
F52B11.101	NA
B0547.31	NA
Y105C5B.825	NA
F29C4.10	NA
T06A10.61	NA
Y57G11B.146	NA
C35D6.74	NA
Y57G11C.952	NA
Y57G11C.91	NA
Y105C5B.142	NA
H08M01.90	NA
K11H12.14	NA
ZC477.20	NA
Y73F8A.154	NA
LLC1.68	NA
Y57G11C.1104	NA
Y51H4A.569	NA
Y105C5A.1062	NA
Y57G11C.82	NA
Y105C5B.88	NA
C06E4.17	NA
C49A9.21	NA
C08F11.97	NA
Y7A9D.36	NA
Y51H4A.177	NA
Y57G11B.163	NA
D2024.12	NA
Y105C5A.161	NA
Y73F8A.843	NA
M03D4.30	NA
Y73F8A.925	NA
Y105C5B.459	NA
Y116A8B.95	NA
ZK381.13	NA
Y105C5B.1027	NA
C06E7.64	NA
Y105C5A.489	NA
F22B3.13	NA
Y105C5A.522	NA
Y105C5A.446	NA
C47A4.118	NA
Y57G11C.698	NA
Y116A8C.206	NA
C53D6.13	NA
Y105C5A.743	NA
C06E4.15	NA
Y51H4A.507	NA
Y57G11C.337	NA
Y116A8C.411	NA
W09C2.11	NA
Y57G11C.213	NA
Y40H7A.273	NA
R05A10.112	NA
Y4C6B.75	NA
Y57G11A.82	NA
Y105C5A.858	NA
Y51H4A.337	NA
Y51H4A.587	NA
Y41E3.206	NA
Y57G11C.438	NA
Y67A10A.175	NA
Y67A10B.3	NA
Y37A1B.187	NA
C23H5.13	NA
C11D2.48	NA
Y73B6BL.62	NA
C39H7.51	NA
T23G4.67	NA
Y4C6B.59	NA
C49A9.37	NA
Y57G11C.651	NA
Y105C5A.176	NA
Y105C5B.808	NA
Y105C5B.166	NA
Y51H4A.122	NA
Y51H4A.133	NA
Y105C5B.1090	NA
Y57G11C.217	NA
M03D4.39	NA
H16O14.20	NA
Y45F10B.37	NA
Y105C5B.1283	NA
H32C10.53	NA
AC7.44	NA
Y105C5A.215	NA
C08F11.75	NA
Y105C5B.641	NA
Y105C5A.363	NA
Y17G9A.79	NA
F52B11.22	NA
Y105C5B.343	NA
Y57G11C.937	NA
Y73F8A.888	NA
Y73F8A.666	NA
C10G6.53	NA
C52D10.53	NA
F13G11.25	NA
F55B11.72	NA
Y41E3.246	NA
H06H21.29	NA
Y45F10B.21	NA
Y64G10A.265	NA
C18F3.10	NA
F38C2.27	NA
Y57G11C.320	NA
Y45F10D.118	NA
H32C10.73	NA
Y105C5B.1221	NA
F55B11.96	NA
Y105C5B.606	NA
Y73B6BL.110	NA
Y64G10A.52	NA
Y116A8C.369	NA
C52D10.83	NA
Y57G11C.157	NA
Y57G11C.574	NA
C52D10.126	NA
Y4C6A.61	NA
Y73F8A.634	NA
C46G7.66	NA
Y64G10A.206	NA
Y51H4A.520	NA
Y73B6BL.159	NA
Y116A8C.337	NA
H08M01.78	NA
Y51H4A.758	NA
Y57G11C.193	NA
Y105C5A.499	NA
Y105C5B.504	NA
Y105C5B.1259	NA
Y105C5B.1152	NA
Y4C6B.25	NA
Y105C5B.935	NA
Y7A9A.14	NA
Y57G11C.662	NA
Y105C5A.1184	NA
Y43D4A.48	NA
ZK617.22	NA
R05A10.36	NA
M03D4.27	NA
Y51H4A.225	NA
K08B4.11	NA
Y116A8A.87	NA
Y105C5B.1228	NA
F44D12.18	NA
Y57G11C.238	NA
Y105C5A.883	NA
C27H2.56	NA
Y67A10A.119	NA
T23G4.34	NA
Y57G11C.582	NA
K07F5.20	NA
F35G2.15	NA
C01B10.42	NA
F08G5.19	NA
T23G4.115	NA
H32C10.95	NA
Y105C5A.833	NA
VY10G11R.71	NA
Y57G11C.554	NA
Y73F8A.345	NA
Y51H4A.175	NA
B0273.71	NA
C46G7.108	NA
Y73F8A.560	NA
Y105C5B.1379	NA
H04M03.34	NA
F13G11.57	NA
Y105C5A.748	NA
F29C4.9	NA
H16O14.18	NA
Y57G11B.200	NA
Y41E3.450	NA
Y9C9A.77	NA
Y37A1B.72	NA
Y41E3.457	NA
Y57G11C.646	NA
Y105C5A.549	NA
Y57G11C.379	NA
F26D12.27	NA
H01G02.13	NA
F55B11.59	NA
Y105C5A.591	NA
H16O14.11	NA
C27H2.39	NA
Y57G11C.161	NA
Y57G11C.226	NA
Y105C5A.439	NA
Y37A1A.77	NA
Y67A10A.158	NA
Y57G11B.131	NA
H25K10.129	NA
Y73F8A.1135	NA
Y51H4A.865	NA
F44E8.32	NA
Y10G11A.84	NA
Y105C5A.352	NA
Y64G10A.79	NA
C11D2.33	NA
Y45F10D.111	NA
T12E12.28	NA
Y105C5A.100	NA
Y105C5B.296	NA
H08M01.17	NA
T04B2.11	NA
Y73B6BL.273	NA
Y59E9AL.29	NA
Y51H4A.778	NA
Y57G11A.89	NA
F49C12.17	NA
Y57G11C.845	NA
Y73F8A.791	NA
Y57G11C.616	NA
Y73F8A.322	NA
Y105C5B.1092	NA
Y105C5A.266	NA
W03F8.15	NA
F38C2.64	NA
Y51H4A.70	NA
Y51H4A.549	NA
Y37A1B.219	NA
Y105C5A.264	NA
ZK795.5	NA
Y105C5B.397	NA
Y10G11A.91	NA
Y105C5A.309	NA
Y67A10A.113	NA
Y73F8A.845	NA
Y57G11C.741	NA
Y73F8A.952	NA
Y37A1B.43	NA
Y41E3.324	NA
Y57G11B.28	NA
Y73F8A.959	NA
H25K10.88	NA
C27H2.22	NA
Y40H7A.210	NA
Y51H4A.487	NA
Y64G10A.323	NA
Y41E3.211	NA
K08B4.15	NA
Y64G10A.41	NA
Y105C5A.1253	NA
H25K10.81	NA
Y57G11C.531	NA
Y51H4A.268	NA
Y73B6BL.215	NA
H34C03.21	NA
Y51H4A.904	NA
Y116A8A.70	NA
T06A10.85	NA
Y105C5A.690	NA
C11D2.51	NA
M199.69	NA
H25K10.44	NA
Y105C5A.1202	NA
Y105C5B.1393	NA
Y51H4A.726	NA
Y105C5B.591	NA
Y73F8A.237	NA
Y105C5A.893	NA
Y116A8C.425	NA
Y57G11C.927	NA
Y73F8A.230	NA
F13G11.130	NA
Y105C5A.296	NA
Y105C5B.216	NA
C35D6.63	NA
F35D6.5	NA
Y57G11C.330	NA
T13A10.58	NA
C27H2.86	NA
Y57G11C.819	NA
F56F12.9	NA
C10G6.19	NA
B0478.26	NA
F36A4.18	NA
Y73B6BL.146	NA
T23G4.110	NA
Y105C5B.471	NA
Y51H4A.817	NA
C31H1.19	NA
F13G11.19	NA
Y105C5B.53	NA
R05C11.5	NA
Y57G11A.132	NA
Y9C9A.50	NA
Y116A8C.364	NA
C06E7.50	NA
Y41E3.89	NA
Y105C5A.442	NA
AC7.50	NA
Y17G9A.70	NA
Y51H4A.826	NA
T06A10.105	NA
Y37A1A.46	NA
Y105C5B.1359	NA
Y40H7A.190	NA
C39H7.59	NA
Y37A1B.81	NA
F26D12.68	NA
Y51H4A.196	NA
B0513.79	NA
M199.30	NA
Y51H4A.864	NA
F52B11.52	NA
Y116A8B.13	NA
C47A4.111	NA
Y41E3.345	NA
Y41E3.151	NA
Y105C5A.58	NA
K01A6.18	NA
Y57G11C.403	NA
Y73F8A.532	NA
C35D6.52	NA
H25K10.113	NA
Y105C5A.1007	NA
Y105C5A.826	NA
D1046.12	NA
Y73F8A.730	NA
Y105C5B.737	NA
Y104H12D.9	NA
C01B10.23	NA
C08F11.85	NA
B0513.87	NA
LLC1.79	NA
C31H1.92	NA
F02H6.58	NA
Y67A10A.190	NA
Y105C5B.525	NA
Y57G11C.472	NA
VY10G11R.37	NA
T06A10.78	NA
K01A6.11	NA
Y105C5B.1074	NA
F28F9.10	NA
C47A4.66	NA
Y57G11C.814	NA
Y105C5B.420	NA
C06E7.93	NA
Y73B6BL.135	NA
Y57G11A.19	NA
Y4C6B.52	NA
Y57G11C.1075	NA
Y105C5B.801	NA
C43G2.16	NA
Y73F8A.1101	NA
C52D10.82	NA
T06A10.40	NA
Y9C9A.42	NA
F42C5.15	NA
Y51H4A.465	NA
Y40H7A.236	NA
Y41E3.218	NA
Y73F8A.175	NA
Y41E3.420	NA
Y105C5B.389	NA
Y43D4A.73	NA
C55C3.23	NA
H32C10.48	NA
Y105C5A.506	NA
C01B10.39	NA
Y57G11C.463	NA
Y105C5A.350	NA
F02H6.9	NA
Y51H4A.566	NA
Y57G11C.181	NA
Y37A1B.215	NA
F19B6.7	NA
C55C3.40	NA
C46G7.44	NA
C02B10.25	NA
Y40H7A.182	NA
Y41E3.308	NA
C11D2.72	NA
Y40H7A.229	NA
Y116A8C.356	NA
Y105C5B.654	NA
K08F11.7	NA
Y116A8C.217	NA
Y105C5B.372	NA
F13G11.72	NA
C24D10.27	NA
Y105C5A.768	NA
M199.77	NA
H25K10.90	NA
Y57G11C.556	NA
F23B2.24	NA
Y116A8C.261	NA
Y57G11C.953	NA
H16O14.15	NA
Y37A1B.170	NA
Y57G11B.158	NA
Y116A8C.271	NA
Y57G11C.759	NA
Y105C5A.322	NA
T13H10.13	NA
Y51H4A.306	NA
Y10G11A.50	NA
Y40H7A.69	NA
C46G7.34	NA
C46G7.91	NA
H32C10.28	NA
Y64G10A.309	NA
Y64G10A.99	NA
C46G7.8	NA
Y67A10A.163	NA
C05B10.11	NA
Y105C5B.1339	NA
Y51H4A.234	NA
Y105C5A.799	NA
Y105C5B.639	NA
Y57G11C.263	NA
Y57G11C.948	NA
Y37A1B.233	NA
Y41E3.284	NA
Y105C5A.165	NA
Y105C5B.765	NA
Y51H4A.809	NA
Y105C5A.327	NA
Y57G11C.994	NA
F13G11.59	NA
Y105C5B.279	NA
Y51H4A.413	NA
Y73F8A.923	NA
Y51H4A.898	NA
Y105C5B.359	NA
Y37A1A.125	NA
Y73F8A.223	NA
M03D4.77	NA
T08B6.63	NA
AC7.25	NA
F22B3.16	NA
Y57G11C.527	NA
Y105C5A.235	NA
H16O14.51	NA
T23G4.79	NA
T23G4.9	NA
Y67A10A.334	NA
Y40H7A.62	NA
C46G7.53	NA
Y105C5A.329	NA
Y7A9A.65	NA
Y64G10A.164	NA
Y41E3.185	NA
M03D4.52	NA
F53B2.11	NA
Y57G11A.142	NA
Y59H11AR.7	NA
Y51H4A.358	NA
H08M01.30	NA
Y17G9A.24	NA
Y57G11C.327	NA
Y51H4A.72	NA
Y105C5B.294	NA
Y105C5B.368	NA
Y4C6B.32	NA
M03D4.9	NA
Y51H4A.689	NA
T23G4.91	NA
Y73F8A.137	NA
Y105C5B.610	NA
Y57G11B.59	NA
T28H11.28	NA
Y37A1B.288	NA
Y7A9A.40	NA
Y105C5B.1246	NA
M199.96	NA
Y73F8A.1066	NA
Y105C5A.1097	NA
T13A10.55	NA
K02B2.15	NA
C39H7.42	NA
F28F9.6	NA
Y40H7A.43	NA
Y41E3.362	NA
Y57G11A.41	NA
Y41E3.395	NA
Y57G11C.1057	NA
Y41E3.116	NA
Y105C5A.1078	NA
Y10G11A.40	NA
C47A4.74	NA
Y57G11C.548	NA
Y41E3.290	NA
C52D10.36	NA
W03F8.50	NA
LLC1.56	NA
Y57G11C.250	NA
C31H1.41	NA
H08M01.7	NA
Y67A10A.311	NA
Y64G10A.184	NA
F36H12.29	NA
C45E5.19	NA
Y64G10A.238	NA
Y7A9D.23	NA
Y37A1B.145	NA
Y40C5A.8	NA
Y57G11C.286	NA
Y116A8A.131	NA
F13G11.97	NA
Y41E3.67	NA
Y105C5A.220	NA
C08F11.68	NA
AC7.4	NA
C43F9.15	NA
K01G12.6	NA
Y73F8A.659	NA
K01G12.9	NA
Y105C5B.1245	NA
Y73B6BL.239	NA
Y105C5A.725	NA
Y105C5A.1204	NA
Y69E1A.13	NA
Y57G11A.61	NA
Y67A10A.309	NA
Y116A8A.15	NA
Y57G11C.154	NA
Y51H4A.63	NA
Y43D4A.150	NA
Y73F8A.46	NA
Y51H4A.742	NA
Y57G11C.422	NA
Y73F8A.969	NA
Y105C5A.227	NA
Y105C5B.659	NA
C08F8.11	NA
Y105C5A.183	NA
AC7.63	NA
Y41E3.37	NA
C45E5.10	NA
Y105C5A.259	NA
LLC1.7	NA
Y73F8A.540	NA
Y105C5B.1240	NA
M199.70	NA
F56F12.24	NA
Y105C5A.737	NA
H04M03.55	NA
R13A1.13	NA
Y41E3.434	NA
Y105C5B.1123	NA
Y105C5B.1272	NA
Y73F8A.745	NA
C26C9.4	NA
Y105C5A.928	NA
R05A10.49	NA
B0273.31	NA
Y73F8A.547	NA
Y51H4A.355	NA
Y37A1A.137	NA
Y116A8A.90	NA
Y37A1B.330	NA
Y43D4A.104	NA
Y51H4A.841	NA
Y73F8A.837	NA
F56A11.8	NA
Y67A10A.75	NA
Y73F8A.82	NA
K03D3.18	NA
Y105C5A.248	NA
K02B2.36	NA
T12E12.23	NA
B0513.85	NA
Y51H4A.716	NA
C52D10.47	NA
Y64G10A.152	NA
C31H1.26	NA
C11D2.15	NA
Y41E3.42	NA
Y105C5B.1114	NA
Y73F8A.772	NA
Y73F8A.1081	NA
C09B9.21	NA
Y105C5A.643	NA
Y57G11C.786	NA
Y116A8C.399	NA
Y65A5A.26	NA
Y57G11C.408	NA
Y73B6BL.101	NA
H32C10.12	NA
Y41E3.414	NA
Y10G11A.33	NA
F35G2.19	NA
F13G11.106	NA
C06E7.54	NA
Y57G11A.74	NA
Y4C6B.19	NA
Y57G11C.724	NA
Y105C5A.662	NA
W01B6.14	NA
Y37A1B.155	NA
H12I19.22	NA
Y105C5B.1165	NA
F35F11.4	NA
ZK896.12	NA
Y57G11C.521	NA
Y73F8A.276	NA
Y37A1A.90	NA
C46G7.39	NA
T27E7.45	NA
Y105C5B.595	NA
Y41E3.192	NA
Y51H4A.243	NA
Y105C5B.1133	NA
Y73B6BL.268	NA
Y116A8C.418	NA
Y51H4A.444	NA
C06E7.32	NA
Y105C5A.711	NA
F52B11.15	NA
Y41E3.299	NA
Y7A9A.68	NA
Y116A8C.389	NA
C25G4.14	NA
Y73F8A.129	NA
Y9C9A.52	NA
F13G11.88	NA
Y37A1B.185	NA
Y105C5A.1209	NA
Y105C5B.495	NA
C39H7.32	NA
Y105C5B.123	NA
Y105C5A.1161	NA
Y73F8A.41	NA
M199.15	NA
Y40C5A.11	NA
T08B6.51	NA
C29E6.11	NA
ZK550.13	NA
K08B4.21	NA
F52B11.17	NA
Y57G11C.754	NA
Y40H7A.88	NA
Y57G11A.24	NA
C33A12.25	NA
F52B11.9	NA
Y116A8B.29	NA
H16O14.72	NA
Y57G11C.273	NA
C08F11.46	NA
Y57G11C.354	NA
Y57G11C.495	NA
C39H7.12	NA
Y105C5B.198	NA
C52D10.40	NA
Y57G11C.386	NA
Y105C5B.969	NA
Y105C5A.391	NA
Y51H4A.69	NA
Y37A1B.260	NA
C31H1.66	NA
Y57G11C.983	NA
Y37A1A.59	NA
F36H1.14	NA
ZK354.15	NA
Y64G10A.223	NA
Y105C5A.1123	NA
Y105C5B.113	NA
B0350.6	NA
Y73B6BL.196	NA
B0273.25	NA
C55C3.41	NA
Y94H6A.14	NA
Y73F8A.1090	NA
F38C2.37	NA
Y43D4A.157	NA
B0350.36	NA
Y105C5B.1286	NA
Y10G11A.16	NA
F13G11.81	NA
Y105C5B.510	NA
Y105C5B.340	NA
Y105C5B.1362	NA
C54E4.11	NA
C01G5.13	NA
Y51H4A.499	NA
Y59E9AL.13	NA
Y51H4A.524	NA
Y105C5B.810	NA
C08F11.82	NA
Y116A8A.68	NA
F44E8.27	NA
Y37A1B.269	NA
Y105C5A.1124	NA
Y105C5B.1257	NA
Y51H4A.364	NA
Y51H4A.598	NA
Y57G11C.1138	NA
Y41E3.199	NA
Y105C5A.718	NA
Y57G11C.105	NA
F20B10.8	NA
F13G11.44	NA
C39H7.48	NA
Y57G11A.159	NA
T27E7.38	NA
Y57G11C.566	NA
Y105C5A.685	NA
C02B10.72	NA
Y67A10A.339	NA
Y73B6BR.33	NA
H12I19.109	NA
Y105C5A.516	NA
Y105C5A.450	NA
R05A10.95	NA
C31H1.48	NA
Y105C5B.177	NA
E03H12.22	NA
Y57G11C.300	NA
Y105C5A.368	NA
H12I19.101	NA
Y51H4A.798	NA
Y105C5B.781	NA
E03H12.14	NA
C27H2.13	NA
C39H7.65	NA
F13G11.123	NA
Y37A1B.164	NA
Y41E3.306	NA
Y105C5B.788	NA
Y41E3.97	NA
T22B11.8	NA
T08B6.56	NA
Y73F8A.77	NA
Y67A10A.328	NA
T06A10.67	NA
Y40H7A.128	NA
Y51H4A.98	NA
Y105C5A.792	NA
M199.89	NA
Y57G11B.52	NA
Y73F8A.435	NA
Y105C5B.1202	NA
C45E5.48	NA
Y116A8B.61	NA
Y105C5B.1396	NA
W03F8.47	NA
Y57G11C.294	NA
Y51H4A.652	NA
C17H12.26	NA
Y105C5A.1102	NA
ZK185.8	NA
ZK550.23	NA
Y105C5A.276	NA
B0513.13	NA
F55B11.49	NA
H08M01.48	NA
Y57G11C.118	NA
Y64G10A.117	NA
Y73F8A.769	NA
Y64G10A.106	NA
H12I19.91	NA
Y43D4A.111	NA
Y57G11C.790	NA
Y51H4A.886	NA
T23G4.31	NA
AC7.55	NA
H08M01.113	NA
Y41E3.408	NA
Y105C5A.252	NA
C35D6.115	NA
C46G7.21	NA
Y44C4A.2	NA
Y51H4A.170	NA
Y51H4A.192	NA
Y51H4A.493	NA
Y73B6BL.165	NA
Y51H4A.427	NA
Y73B6BL.249	NA
Y57G11B.187	NA
Y64G10A.146	NA
Y57G11A.113	NA
Y116A8C.304	NA
Y73F8A.761	NA
T28H11.11	NA
Y55F3BR.18	NA
C08F11.27	NA
Y57G11C.830	NA
Y73F8A.336	NA
F52B11.69	NA
H12I19.98	NA
C49A9.16	NA
Y105C5B.871	NA
T23E1.5	NA
F28F9.13	NA
Y37A1B.225	NA
Y51H4A.270	NA
Y105C5A.975	NA
Y51H4A.280	NA
Y116A8A.78	NA
M199.33	NA
Y64G10A.232	NA
C27H2.65	NA
Y57G11C.178	NA
LLC1.42	NA
Y105C5B.352	NA
Y57G11C.1141	NA
Y105C5B.1406	NA
Y67A10A.321	NA
H25K10.95	NA
C01B10.49	NA
Y67A10A.93	NA
Y73B6BR.12	NA
T08B6.49	NA
C27H2.66	NA
C47A4.86	NA
Y43D4A.146	NA
Y4C6B.21	NA
K08B4.24	NA
K08B4.38	NA
F55B11.70	NA
H35B03.8	NA
Y41E3.182	NA
Y17G9A.50	NA
T09A12.6	NA
H34C03.12	NA
C52D10.77	NA
Y73F8A.977	NA
C08F11.33	NA
Y45F10D.34	NA
Y37A1B.255	NA
Y40H7A.307	NA
Y105C5A.457	NA
ZK381.48	NA
Y116A8B.74	NA
H08M01.37	NA
Y57G11B.110	NA
C35D6.31	NA
Y7A9A.79	NA
Y57G11C.513	NA
C11D2.12	NA
Y57G11C.436	NA
Y57G11C.907	NA
F02H6.57	NA
Y105C5A.1112	NA
Y64G10A.145	NA
Y57G11B.12	NA
H08M01.115	NA
Y116A8C.327	NA
Y45F10D.48	NA
F12F6.15	NA
Y57G11A.101	NA
Y41E3.275	NA
F55B11.112	NA
H25K10.57	NA
Y105C5A.1115	NA
W03F8.17	NA
Y73F8A.857	NA
Y57G11C.507	NA
T08B6.33	NA
Y51H4A.208	NA
Y116A8C.63	NA
Y57G11A.151	NA
F55B11.119	NA
Y57G11C.804	NA
Y73F8A.69	NA
Y11D7A.21	NA
Y40H7A.244	NA
C30H6.14	NA
R05A10.33	NA
Y116A8B.43	NA
F26D12.14	NA
T23G4.83	NA
Y105C5B.932	NA
H25K10.86	NA
W03F8.66	NA
Y73B6BL.59	NA
B0001.12	NA
H32C10.31	NA
Y17G9A.59	NA
F13G11.137	NA
M199.118	NA
Y9C9A.55	NA
F55B11.126	NA
Y105C5A.785	NA
Y51H4A.403	NA
Y105C5B.965	NA
Y7A9A.18	NA
Y64G10A.69	NA
C17H12.33	NA
Y105C5A.157	NA
T01B11.10	NA
Y43D4A.82	NA
F13G11.35	NA
B0273.77	NA
Y105C5A.291	NA
Y41E3.231	NA
Y73F8A.1041	NA
Y9C9A.93	NA
ZK616.41	NA
T12E12.37	NA
Y57G11A.198	NA
Y73F8A.400	NA
F20C5.9	NA
F02H6.62	NA
F41H10.15	NA
Y41E3.26	NA
Y105C5A.1224	NA
Y105C5A.111	NA
Y105C5A.433	NA
Y73F8A.1172	NA
Y4C6B.42	NA
Y57G11C.1123	NA
Y57G11B.205	NA
Y105C5B.1064	NA
R05G6.13	NA
K08F4.14	NA
Y73F8A.956	NA
Y105C5B.201	NA
AC7.81	NA
ZC477.14	NA
Y105C5B.73	NA
Y105C5B.684	NA
Y73B6BL.172	NA
ZK809.13	NA
Y105C5B.43	NA
Y9C9A.27	NA
B0547.10	NA
Y105C5B.403	NA
T27E7.57	NA
Y73F8A.90	NA
C47A4.49	NA
Y116A8C.184	NA
Y116A8C.252	NA
K03H6.8	NA
Y73F8A.599	NA
Y116A8A.98	NA
VY10G11R.53	NA
F35D6.18	NA
Y105C5A.980	NA
C06A12.11	NA
Y57G11A.208	NA
C11D2.22	NA
Y73B6BL.210	NA
Y51H4A.207	NA
Y7A9A.52	NA
Y105C5B.959	NA
M199.63	NA
Y37A1B.28	NA
Y105C5A.629	NA
Y105C5B.440	NA
Y37E11AL.15	NA
K08B4.31	NA
C31H1.76	NA
B0273.8	NA
Y73B6BL.244	NA
Y73F8A.1125	NA
F42G8.13	NA
Y4C6B.10	NA
Y105C5A.757	NA
Y73F8A.1146	NA
T06A10.43	NA
Y105C5A.527	NA
Y105C5B.632	NA
F26D12.40	NA
Y57G11C.603	NA
Y73F8A.806	NA
Y51H4A.340	NA
Y38F2AL.8	NA
F13G11.64	NA
C43G2.24	NA
Y37A1B.245	NA
Y64G10A.56	NA
C11D2.43	NA
Y73F8A.970	NA
VY10G11R.31	NA
ZK897.8	NA
T06A10.55	NA
Y67A10A.253	NA
Y105C5B.212	NA
C09B9.60	NA
B0513.73	NA
F55G11.12	NA
H21P03.9	NA
C06A6.12	NA
C27H2.74	NA
Y64G10A.253	NA
F02H6.44	NA
Y105C5B.775	NA
Y51H4A.314	NA
F38C2.12	NA
F26D12.12	NA
T19E7.11	NA
H08M01.95	NA
C45E5.50	NA
Y105C5B.479	NA
Y64G10A.23	NA
T01G1.5	NA
Y57G11C.490	NA
Y9C9A.32	NA
Y4C6A.64	NA
H25K10.21	NA
Y51H4A.575	NA
Y57G11C.166	NA
Y40H7A.25	NA
Y51H4A.704	NA
Y105C5A.775	NA
C46G7.84	NA
Y105C5A.318	NA
Y67A10A.20	NA
Y105C5B.544	NA
Y105C5B.184	NA
Y105C5A.415	NA
Y105C5B.222	NA
H25K10.115	NA
F38E11.17	NA
H08M01.62	NA
Y73F8A.830	NA
Y73F8A.265	NA
Y51H4A.379	NA
B0547.17	NA
Y40H7A.184	NA
Y37A1B.116	NA
W03F8.25	NA
Y57G11C.916	NA
Y57G11C.140	NA
Y57G11C.500	NA
